Dataset1,Dataset2,IID,SID,OrgName,AccName,Trait,OrgVal,n
SG01,SG01_HR,Outside E3TG.griff,NA,Garcinia griffithii,NA,Area_mm2,63982.84001486927,2
SG01,SG01_HR,Outside E3TG.griff,NA,Garcinia griffithii,NA,LDMC,0.21360276353215948,2
SG01,SG01_HR,Outside E3TG.griff,NA,Garcinia griffithii,NA,PL,21.707672596076545,2
SG01,SG01_HR,Outside E3TG.griff,NA,Garcinia griffithii,NA,SLA,11.381173394189432,2
SG01,SG01_HR,Outside E3TG.griff,NA,Garcinia griffithii,NA,Th,0.33899999999999997,2
SG01,SG01_HR,Outside F1TMacaranga Tritocarpa,NA,Macaranga trichocarpa,NA,Area_mm2,10548.528524121914,3
SG01,SG01_HR,Outside F1TMacaranga Tritocarpa,NA,Macaranga trichocarpa,NA,LDMC,0.31794557761864184,3
SG01,SG01_HR,Outside F1TMacaranga Tritocarpa,NA,Macaranga trichocarpa,NA,PL,90.04387505697079,3
SG01,SG01_HR,Outside F1TMacaranga Tritocarpa,NA,Macaranga trichocarpa,NA,SLA,18.812770689110014,3
SG01,SG01_HR,Outside F1TMacaranga Tritocarpa,NA,Macaranga trichocarpa,NA,Th,0.263,3
SG01,SG01_HR,Outside G13TA. Clyp,NA,Archidendron clypearia,NA,Area_mm2,32444.6879197935,1
SG01,SG01_HR,Outside G13TA. Clyp,NA,Archidendron clypearia,NA,LDMC,0.280470259382579,1
SG01,SG01_HR,Outside G13TA. Clyp,NA,Archidendron clypearia,NA,PL,45.04142497296621,1
SG01,SG01_HR,Outside G13TA. Clyp,NA,Archidendron clypearia,NA,SLA,15.850646304066395,1
SG01,SG01_HR,Outside G13TA. Clyp,NA,Archidendron clypearia,NA,Th,0.236,1
SG01,SG01_HR,Outside G14TTerentang,NA,Campnosperma auriculatum,NA,Area_mm2,8969.176838225667,3
SG01,SG01_HR,Outside G14TTerentang,NA,Campnosperma auriculatum,NA,LDMC,0.3547251135648714,3
SG01,SG01_HR,Outside G14TTerentang,NA,Campnosperma auriculatum,NA,PL,8.815013572010248,3
SG01,SG01_HR,Outside G14TTerentang,NA,Campnosperma auriculatum,NA,SLA,8.41119225169025,3
SG01,SG01_HR,Outside G14TTerentang,NA,Campnosperma auriculatum,NA,Th,0.31066666666666665,3
SG01,SG01_HR,Outside G17TMacaranga.conifera,NA,Macaranga conifera,NA,Area_mm2,4731.0891217738435,4
SG01,SG01_HR,Outside G17TMacaranga.conifera,NA,Macaranga conifera,NA,LDMC,0.41622857571739985,4
SG01,SG01_HR,Outside G17TMacaranga.conifera,NA,Macaranga conifera,NA,PL,83.11524187737066,4
SG01,SG01_HR,Outside G17TMacaranga.conifera,NA,Macaranga conifera,NA,SLA,11.397663898373864,4
SG01,SG01_HR,Outside G17TMacaranga.conifera,NA,Macaranga conifera,NA,Th,0.19025,4
SG01,SG01_HR,Outside H13TM.heynei,NA,Macaranga heynei,NA,Area_mm2,6016.953340981811,3
SG01,SG01_HR,Outside H13TM.heynei,NA,Macaranga heynei,NA,LDMC,0.3542949337109989,3
SG01,SG01_HR,Outside H13TM.heynei,NA,Macaranga heynei,NA,SLA,13.47623784838354,3
SG01,SG01_HR,Outside H13TM.heynei,NA,Macaranga heynei,NA,Th,0.23433333333333334,3
SG01,SG01_HR,Outside H16TMemecylon,NA,Memecylon dichotomum,NA,Area_mm2,2153.14026566802,3
SG01,SG01_HR,Outside H16TMemecylon,NA,Memecylon dichotomum,NA,LDMC,0.39167069647775177,3
SG01,SG01_HR,Outside H16TMemecylon,NA,Memecylon dichotomum,NA,PL,3.225292006020545,3
SG01,SG01_HR,Outside H16TMemecylon,NA,Memecylon dichotomum,NA,SLA,10.764048886902419,3
SG01,SG01_HR,Outside H16TMemecylon,NA,Memecylon dichotomum,NA,Th,0.22666666666666668,3
SG01,SG01_HR,Q111TS. api,NA,Santiria apiculata,NA,Area_mm2,18822.906271457367,3
SG01,SG01_HR,Q111TS. api,NA,Santiria apiculata,NA,LDMC,0.3536139300397193,3
SG01,SG01_HR,Q111TS. api,NA,Santiria apiculata,NA,PL,36.02637228947145,3
SG01,SG01_HR,Q111TS. api,NA,Santiria apiculata,NA,SLA,12.345172414111671,3
SG01,SG01_HR,Q111TS. api,NA,Santiria apiculata,NA,Th,0.24433333333333332,3
SG01,SG01_HR,Q111TS. pseudoformosum,NA,Syzygium pseudoformosum,NA,Area_mm2,10497.450967783076,3
SG01,SG01_HR,Q111TS. pseudoformosum,NA,Syzygium pseudoformosum,NA,LDMC,0.29893287144309194,3
SG01,SG01_HR,Q111TS. pseudoformosum,NA,Syzygium pseudoformosum,NA,PL,7.871488236915667,3
SG01,SG01_HR,Q111TS. pseudoformosum,NA,Syzygium pseudoformosum,NA,SLA,13.565290953176955,3
SG01,SG01_HR,Q111TS. pseudoformosum,NA,Syzygium pseudoformosum,NA,Th,0.2856666666666666,3
SG01,SG01_HR,Q111TSandoricum,NA,Sandoricum beccarianum,NA,Area_mm2,24384.32647162741,3
SG01,SG01_HR,Q111TSandoricum,NA,Sandoricum beccarianum,NA,LDMC,0.2923008787202257,3
SG01,SG01_HR,Q111TSandoricum,NA,Sandoricum beccarianum,NA,PL,98.42432285039207,3
SG01,SG01_HR,Q111TSandoricum,NA,Sandoricum beccarianum,NA,SLA,12.06985740827454,3
SG01,SG01_HR,Q111TSandoricum,NA,Sandoricum beccarianum,NA,Th,0.3,3
SG01,SG01_HR,Q111TZiziphus,NA,Ziziphus calophylla,NA,Area_mm2,5085.375750244662,3
SG01,SG01_HR,Q111TZiziphus,NA,Ziziphus calophylla,NA,LDMC,0.4757257087238796,3
SG01,SG01_HR,Q111TZiziphus,NA,Ziziphus calophylla,NA,PL,11.626934688370278,3
SG01,SG01_HR,Q111TZiziphus,NA,Ziziphus calophylla,NA,SLA,9.618848174911871,3
SG01,SG01_HR,Q111TZiziphus,NA,Ziziphus calophylla,NA,Th,0.23233333333333334,3
SG01,SG01_HR,Q111Tleaflitter plant,NA,Agrostistachys borneensis,NA,Area_mm2,22175.485002936624,3
SG01,SG01_HR,Q111Tleaflitter plant,NA,Agrostistachys borneensis,NA,LDMC,0.4016116165335308,3
SG01,SG01_HR,Q111Tleaflitter plant,NA,Agrostistachys borneensis,NA,SLA,10.648048923866664,3
SG01,SG01_HR,Q111Tleaflitter plant,NA,Agrostistachys borneensis,NA,Th,0.24,3
SG01,SG01_HR,Q203aT18,NA,Mussaendopsis beccariana,NA,Area_mm2,10090.268984929597,3
SG01,SG01_HR,Q203aT18,NA,Mussaendopsis beccariana,NA,LDMC,0.3066666594677402,3
SG01,SG01_HR,Q203aT18,NA,Mussaendopsis beccariana,NA,PL,19.26796025818908,3
SG01,SG01_HR,Q203aT18,NA,Mussaendopsis beccariana,NA,SLA,16.351200035659417,3
SG01,SG01_HR,Q203aT18,NA,Mussaendopsis beccariana,NA,Th,0.18366666666666667,3
SG01,SG01_HR,Q204TT23,NA,Actinodaphne malaccensis,NA,Area_mm2,5924.652449970554,3
SG01,SG01_HR,Q204TT23,NA,Actinodaphne malaccensis,NA,LDMC,0.42925826096449415,3
SG01,SG01_HR,Q204TT23,NA,Actinodaphne malaccensis,NA,PL,23.302665599053864,3
SG01,SG01_HR,Q204TT23,NA,Actinodaphne malaccensis,NA,SLA,12.65575301911708,3
SG01,SG01_HR,Q204TT23,NA,Actinodaphne malaccensis,NA,Th,0.23333333333333334,3
SG01,SG01_HR,Q306TA.nervosa1,NA,Aporosa nervosa,NA,Area_mm2,5815.002728598232,2
SG01,SG01_HR,Q306TA.nervosa1,NA,Aporosa nervosa,NA,LDMC,0.3105019863318619,2
SG01,SG01_HR,Q306TA.nervosa1,NA,Aporosa nervosa,NA,SLA,17.155764522782363,2
SG01,SG01_HR,Q306TA.nervosa1,NA,Aporosa nervosa,NA,Th,0.2385,2
SG01,SG01_HR,Q306TPolyalthia.angustissima1,NA,Polyalthia angustissima,NA,Area_mm2,2191.969339887056,3
SG01,SG01_HR,Q306TPolyalthia.angustissima1,NA,Polyalthia angustissima,NA,LDMC,0.4417719258369322,2
SG01,SG01_HR,Q306TPolyalthia.angustissima1,NA,Polyalthia angustissima,NA,SLA,20.57511602552602,2
SG01,SG01_HR,Q306TPolyalthia.angustissima1,NA,Polyalthia angustissima,NA,Th,0.17866666666666667,3
SG01,SG01_HR,Q509T14,NA,Strombosia ceylanica,NA,Area_mm2,7482.13799074813,3
SG01,SG01_HR,Q509T14,NA,Strombosia ceylanica,NA,LDMC,0.35631232760124626,3
SG01,SG01_HR,Q509T14,NA,Strombosia ceylanica,NA,PL,9.908144907384093,3
SG01,SG01_HR,Q509T14,NA,Strombosia ceylanica,NA,SLA,12.318872315475717,3
SG01,SG01_HR,Q509T14,NA,Strombosia ceylanica,NA,Th,0.25333333333333335,3
SG01,SG01_HR,Q509T32,NA,Hopea griffithii,NA,Area_mm2,1964.1537851106186,3
SG01,SG01_HR,Q509T32,NA,Hopea griffithii,NA,LDMC,0.44916569014012353,3
SG01,SG01_HR,Q509T32,NA,Hopea griffithii,NA,PL,8.00692668161293,3
SG01,SG01_HR,Q509T32,NA,Hopea griffithii,NA,SLA,15.659932383096328,3
SG01,SG01_HR,Q509T32,NA,Hopea griffithii,NA,Th,0.16666666666666669,3
SG01,SG01_HR,Q509T34,NA,Polyalthia cauliflora,NA,Area_mm2,4704.069462450749,3
SG01,SG01_HR,Q509T34,NA,Polyalthia cauliflora,NA,LDMC,0.4599358309840162,3
SG01,SG01_HR,Q509T34,NA,Polyalthia cauliflora,NA,PL,4.824278453449764,3
SG01,SG01_HR,Q509T34,NA,Polyalthia cauliflora,NA,SLA,15.068319278288419,3
SG01,SG01_HR,Q509T34,NA,Polyalthia cauliflora,NA,Th,0.22766666666666668,3
SG01,SG01_HR,Q509TH. ferru,NA,Hopea ferruginea,NA,Area_mm2,1423.1847336095193,3
SG01,SG01_HR,Q509TH. ferru,NA,Hopea ferruginea,NA,LDMC,0.4928889451761792,3
SG01,SG01_HR,Q509TH. ferru,NA,Hopea ferruginea,NA,PL,4.291725119122331,3
SG01,SG01_HR,Q509TH. ferru,NA,Hopea ferruginea,NA,SLA,18.353566486278602,3
SG01,SG01_HR,Q509TH. ferru,NA,Hopea ferruginea,NA,Th,0.131,3
SG01,SG01_HR,Serangoon Central DriveTGarcinia mangostana 1,NA,Garcinia mangostana,NA,Area_mm2,7629.647851595129,3
SG01,SG01_HR,Serangoon Central DriveTGarcinia mangostana 1,NA,Garcinia mangostana,NA,LDMC,0.44985705240100093,3
SG01,SG01_HR,Serangoon Central DriveTGarcinia mangostana 1,NA,Garcinia mangostana,NA,PL,18.697034108975206,3
SG01,SG01_HR,Serangoon Central DriveTGarcinia mangostana 1,NA,Garcinia mangostana,NA,SLA,4.272399088245589,3
SG01,SG01_HR,Serangoon Central DriveTGarcinia mangostana 1,NA,Garcinia mangostana,NA,Th,0.5883333333333333,3
SG01,SG01_HR,Serangoon Central DriveTGarcinia mangostana 2,NA,Garcinia mangostana,NA,Area_mm2,12030.587692173453,3
SG01,SG01_HR,Serangoon Central DriveTGarcinia mangostana 2,NA,Garcinia mangostana,NA,LDMC,0.4340461070961522,3
SG01,SG01_HR,Serangoon Central DriveTGarcinia mangostana 2,NA,Garcinia mangostana,NA,PL,26.4140150863432,3
SG01,SG01_HR,Serangoon Central DriveTGarcinia mangostana 2,NA,Garcinia mangostana,NA,SLA,5.070446001082656,3
SG01,SG01_HR,Serangoon Central DriveTGarcinia mangostana 2,NA,Garcinia mangostana,NA,Th,0.558,3
SG01,SG01_HR,Serangoon Central DriveTGarcinia mangostana 3,NA,Garcinia mangostana,NA,Area_mm2,18741.759480043307,3
SG01,SG01_HR,Serangoon Central DriveTGarcinia mangostana 3,NA,Garcinia mangostana,NA,LDMC,0.4386318623884088,3
SG01,SG01_HR,Serangoon Central DriveTGarcinia mangostana 3,NA,Garcinia mangostana,NA,PL,24.410425452973534,3
SG01,SG01_HR,Serangoon Central DriveTGarcinia mangostana 3,NA,Garcinia mangostana,NA,SLA,5.074804177783278,3
SG01,SG01_HR,Serangoon Central DriveTGarcinia mangostana 3,NA,Garcinia mangostana,NA,Th,0.5596666666666666,3
SG01,SG01_HR,Serangoon Central DriveTGarcinia mangostana 4,NA,Garcinia mangostana,NA,Area_mm2,15891.908538292755,3
SG01,SG01_HR,Serangoon Central DriveTGarcinia mangostana 4,NA,Garcinia mangostana,NA,LDMC,0.42396842144633007,3
SG01,SG01_HR,Serangoon Central DriveTGarcinia mangostana 4,NA,Garcinia mangostana,NA,PL,23.443118191908635,3
SG01,SG01_HR,Serangoon Central DriveTGarcinia mangostana 4,NA,Garcinia mangostana,NA,SLA,5.752693876835563,3
SG01,SG01_HR,Serangoon Central DriveTGarcinia mangostana 4,NA,Garcinia mangostana,NA,Th,0.5153333333333333,3
SG01,SG01_HR,Serangoon Central DriveTGarcinia mangostana 5,NA,Garcinia mangostana,NA,Area_mm2,9990.338479519485,3
SG01,SG01_HR,Serangoon Central DriveTGarcinia mangostana 5,NA,Garcinia mangostana,NA,LDMC,0.4263354752286354,3
SG01,SG01_HR,Serangoon Central DriveTGarcinia mangostana 5,NA,Garcinia mangostana,NA,PL,24.612346045943045,3
SG01,SG01_HR,Serangoon Central DriveTGarcinia mangostana 5,NA,Garcinia mangostana,NA,SLA,6.1218228992506605,3
SG01,SG01_HR,Serangoon Central DriveTGarcinia mangostana 5,NA,Garcinia mangostana,NA,Th,0.485,3
SG01,SG01_HR,Serangoon Central DriveTGarcinia mangostana 6,NA,Garcinia mangostana,NA,Area_mm2,14014.170351282532,3
SG01,SG01_HR,Serangoon Central DriveTGarcinia mangostana 6,NA,Garcinia mangostana,NA,LDMC,0.4480824927337681,3
SG01,SG01_HR,Serangoon Central DriveTGarcinia mangostana 6,NA,Garcinia mangostana,NA,PL,25.47234301051134,3
SG01,SG01_HR,Serangoon Central DriveTGarcinia mangostana 6,NA,Garcinia mangostana,NA,SLA,5.1806661364618245,3
SG01,SG01_HR,Serangoon Central DriveTGarcinia mangostana 6,NA,Garcinia mangostana,NA,Th,0.5516666666666666,3
SG01,SG01_HR,UHallTCalophyllum inophyllum 10,NA,Calophyllum inophyllum,NA,Area_mm2,6698.6317890082255,3
SG01,SG01_HR,UHallTCalophyllum inophyllum 10,NA,Calophyllum inophyllum,NA,LDMC,0.453207046129749,3
SG01,SG01_HR,UHallTCalophyllum inophyllum 10,NA,Calophyllum inophyllum,NA,PL,19.98129574100212,3
SG01,SG01_HR,UHallTCalophyllum inophyllum 10,NA,Calophyllum inophyllum,NA,SLA,6.399461657045329,3
SG01,SG01_HR,UHallTCalophyllum inophyllum 10,NA,Calophyllum inophyllum,NA,Th,0.33233333333333337,3
SG01,SG01_HR,UHallTCalophyllum inophyllum 11,NA,Calophyllum inophyllum,NA,Area_mm2,8005.393815960878,3
SG01,SG01_HR,UHallTCalophyllum inophyllum 11,NA,Calophyllum inophyllum,NA,LDMC,0.4256831206573233,3
SG01,SG01_HR,UHallTCalophyllum inophyllum 11,NA,Calophyllum inophyllum,NA,PL,18.75065633129752,3
SG01,SG01_HR,UHallTCalophyllum inophyllum 11,NA,Calophyllum inophyllum,NA,SLA,7.101628316050016,3
SG01,SG01_HR,UHallTCalophyllum inophyllum 11,NA,Calophyllum inophyllum,NA,Th,0.3184,5
SG01,SG01_HR,UHallTCalophyllum inophyllum 7,NA,Calophyllum inophyllum,NA,Area_mm2,8087.675611082877,3
SG01,SG01_HR,UHallTCalophyllum inophyllum 7,NA,Calophyllum inophyllum,NA,LDMC,0.42297506647729544,3
SG01,SG01_HR,UHallTCalophyllum inophyllum 7,NA,Calophyllum inophyllum,NA,PL,22.375245745470828,3
SG01,SG01_HR,UHallTCalophyllum inophyllum 7,NA,Calophyllum inophyllum,NA,SLA,7.0213613316850925,3
SG01,SG01_HR,UHallTCalophyllum inophyllum 7,NA,Calophyllum inophyllum,NA,Th,0.33566666666666667,3
SG01,SG01_HR,UHallTJelutongUhall,NA,Dyera costulata,NA,Area_mm2,10626.198619967437,3
SG01,SG01_HR,UHallTJelutongUhall,NA,Dyera costulata,NA,LDMC,0.448495608018146,3
SG01,SG01_HR,UHallTJelutongUhall,NA,Dyera costulata,NA,PL,29.30448805470171,3
SG01,SG01_HR,UHallTJelutongUhall,NA,Dyera costulata,NA,SLA,8.179968414722815,3
SG01,SG01_HR,UHallTJelutongUhall,NA,Dyera costulata,NA,Th,0.24666666666666667,3
SG01,SG01_HR,UTownTAlstonia scholaris 10,NA,Alstonia scholaris,NA,Area_mm2,9021.998716052498,3
SG01,SG01_HR,UTownTAlstonia scholaris 10,NA,Alstonia scholaris,NA,LDMC,0.3093861658077024,3
SG01,SG01_HR,UTownTAlstonia scholaris 10,NA,Alstonia scholaris,NA,PL,27.253964865688882,3
SG01,SG01_HR,UTownTAlstonia scholaris 10,NA,Alstonia scholaris,NA,SLA,9.855020001707885,3
SG01,SG01_HR,UTownTAlstonia scholaris 10,NA,Alstonia scholaris,NA,Th,0.398,3
SG01,SG01_HR,UTownTAlstonia scholaris 11,NA,Alstonia scholaris,NA,Area_mm2,6653.649799951404,3
SG01,SG01_HR,UTownTAlstonia scholaris 11,NA,Alstonia scholaris,NA,LDMC,0.3235082472696676,3
SG01,SG01_HR,UTownTAlstonia scholaris 11,NA,Alstonia scholaris,NA,PL,23.606654210732422,3
SG01,SG01_HR,UTownTAlstonia scholaris 11,NA,Alstonia scholaris,NA,SLA,9.105582457818862,3
SG01,SG01_HR,UTownTAlstonia scholaris 11,NA,Alstonia scholaris,NA,Th,0.409,3
SG01,SG01_HR,UTownTAlstonia scholaris 7,NA,Alstonia scholaris,NA,Area_mm2,9631.732265884393,3
SG01,SG01_HR,UTownTAlstonia scholaris 7,NA,Alstonia scholaris,NA,LDMC,0.3029090675395431,3
SG01,SG01_HR,UTownTAlstonia scholaris 7,NA,Alstonia scholaris,NA,PL,20.823475075907524,3
SG01,SG01_HR,UTownTAlstonia scholaris 7,NA,Alstonia scholaris,NA,SLA,12.403506234760542,3
SG01,SG01_HR,UTownTAlstonia scholaris 7,NA,Alstonia scholaris,NA,Th,0.301,3
SG01,SG01_HR,UTownTAlstonia scholaris 8,NA,Alstonia scholaris,NA,Area_mm2,8348.143430425662,3
SG01,SG01_HR,UTownTAlstonia scholaris 8,NA,Alstonia scholaris,NA,LDMC,0.3294634074816557,3
SG01,SG01_HR,UTownTAlstonia scholaris 8,NA,Alstonia scholaris,NA,PL,16.58677388281383,3
SG01,SG01_HR,UTownTAlstonia scholaris 8,NA,Alstonia scholaris,NA,SLA,9.785581698992953,3
SG01,SG01_HR,UTownTAlstonia scholaris 8,NA,Alstonia scholaris,NA,Th,0.37433333333333335,3
SG01,SG01_HR,UTownTAlstonia scholaris 9,NA,Alstonia scholaris,NA,Area_mm2,11636.80592151815,3
SG01,SG01_HR,UTownTAlstonia scholaris 9,NA,Alstonia scholaris,NA,LDMC,0.2975078550317849,3
SG01,SG01_HR,UTownTAlstonia scholaris 9,NA,Alstonia scholaris,NA,PL,24.06433634121639,3
SG01,SG01_HR,UTownTAlstonia scholaris 9,NA,Alstonia scholaris,NA,SLA,13.795374664613636,3
SG01,SG01_HR,UTownTAlstonia scholaris 9,NA,Alstonia scholaris,NA,Th,0.334,3
SG01,SG01_HR,UTownTArtocarpus heterophyllus 1,NA,Artocarpus heterophyllus,NA,Area_mm2,15951.913197479735,3
SG01,SG01_HR,UTownTArtocarpus heterophyllus 1,NA,Artocarpus heterophyllus,NA,LDMC,0.3435610630380761,3
SG01,SG01_HR,UTownTArtocarpus heterophyllus 1,NA,Artocarpus heterophyllus,NA,PL,71.04724324373264,3
SG01,SG01_HR,UTownTArtocarpus heterophyllus 1,NA,Artocarpus heterophyllus,NA,SLA,7.519111397675733,3
SG01,SG01_HR,UTownTArtocarpus heterophyllus 1,NA,Artocarpus heterophyllus,NA,Th,0.35633333333333334,3
SG01,SG01_HR,UTownTArtocarpus heterophyllus 2,NA,Artocarpus heterophyllus,NA,Area_mm2,17612.547875234995,3
SG01,SG01_HR,UTownTArtocarpus heterophyllus 2,NA,Artocarpus heterophyllus,NA,LDMC,0.35770844384441713,3
SG01,SG01_HR,UTownTArtocarpus heterophyllus 2,NA,Artocarpus heterophyllus,NA,PL,62.735413080069065,3
SG01,SG01_HR,UTownTArtocarpus heterophyllus 2,NA,Artocarpus heterophyllus,NA,SLA,7.640161209688886,3
SG01,SG01_HR,UTownTArtocarpus heterophyllus 2,NA,Artocarpus heterophyllus,NA,Th,0.36133333333333334,3
SG01,SG01_HR,UTownTAsystasia intrusa 6,NA,Asystasia intrusa,NA,Area_mm2,2372.623698487425,3
SG01,SG01_HR,UTownTAsystasia intrusa 6,NA,Asystasia intrusa,NA,LDMC,0.15922708222340895,3
SG01,SG01_HR,UTownTAsystasia intrusa 6,NA,Asystasia intrusa,NA,SLA,31.928147744486115,3
SG01,SG01_HR,UTownTCalophyllum inophyllum 5,NA,Calophyllum inophyllum,NA,Area_mm2,9284.074656438323,3
SG01,SG01_HR,UTownTCalophyllum inophyllum 5,NA,Calophyllum inophyllum,NA,LDMC,0.3488375838736219,3
SG01,SG01_HR,UTownTCalophyllum inophyllum 5,NA,Calophyllum inophyllum,NA,PL,21.507384188295266,3
SG01,SG01_HR,UTownTCalophyllum inophyllum 5,NA,Calophyllum inophyllum,NA,SLA,9.017405320598922,3
SG01,SG01_HR,UTownTCalophyllum inophyllum 5,NA,Calophyllum inophyllum,NA,Th,0.2776666666666667,3
SG01,SG01_HR,UTownTCalophyllum inophyllum 6,NA,Calophyllum inophyllum,NA,Area_mm2,7957.252932373744,3
SG01,SG01_HR,UTownTCalophyllum inophyllum 6,NA,Calophyllum inophyllum,NA,LDMC,0.3244015639271255,3
SG01,SG01_HR,UTownTCalophyllum inophyllum 6,NA,Calophyllum inophyllum,NA,PL,18.05120618184373,3
SG01,SG01_HR,UTownTCalophyllum inophyllum 6,NA,Calophyllum inophyllum,NA,SLA,9.80257745175703,3
SG01,SG01_HR,UTownTCalophyllum inophyllum 6,NA,Calophyllum inophyllum,NA,Th,0.30033333333333334,3
SG01,SG01_HR,UTownTCinnamomum iners 7,NA,Cinnamomum iners,NA,Area_mm2,4666.248749420662,3
SG01,SG01_HR,UTownTCinnamomum iners 7,NA,Cinnamomum iners,NA,LDMC,0.3941410793719133,3
SG01,SG01_HR,UTownTCinnamomum iners 7,NA,Cinnamomum iners,NA,PL,12.69934150518692,3
SG01,SG01_HR,UTownTCinnamomum iners 7,NA,Cinnamomum iners,NA,SLA,11.765516008852765,3
SG01,SG01_HR,UTownTCinnamomum iners 7,NA,Cinnamomum iners,NA,Th,0.25966666666666666,3
SG01,SG01_HR,UTownTCinnamomum iners 8,NA,Cinnamomum iners,NA,Area_mm2,4561.453259696092,3
SG01,SG01_HR,UTownTCinnamomum iners 8,NA,Cinnamomum iners,NA,LDMC,0.44201118232702646,3
SG01,SG01_HR,UTownTCinnamomum iners 8,NA,Cinnamomum iners,NA,PL,13.753018173820449,3
SG01,SG01_HR,UTownTCinnamomum iners 8,NA,Cinnamomum iners,NA,SLA,9.519502950673724,3
SG01,SG01_HR,UTownTCinnamomum iners 8,NA,Cinnamomum iners,NA,Th,0.2843333333333333,3
SG01,SG01_HR,UTownTCinnamomum iners 9,NA,Cinnamomum iners,NA,Area_mm2,3368.098413759419,3
SG01,SG01_HR,UTownTCinnamomum iners 9,NA,Cinnamomum iners,NA,LDMC,0.39168639006537564,3
SG01,SG01_HR,UTownTCinnamomum iners 9,NA,Cinnamomum iners,NA,PL,12.592567430913533,3
SG01,SG01_HR,UTownTCinnamomum iners 9,NA,Cinnamomum iners,NA,SLA,11.821006924737837,3
SG01,SG01_HR,UTownTCinnamomum iners 9,NA,Cinnamomum iners,NA,Th,0.259,3
SG01,SG01_HR,UTownTClidemia hirta 7,NA,Clidemia hirta,NA,Area_mm2,7317.483600207494,3
SG01,SG01_HR,UTownTClidemia hirta 7,NA,Clidemia hirta,NA,LDMC,0.31579680773672225,3
SG01,SG01_HR,UTownTClidemia hirta 7,NA,Clidemia hirta,NA,SLA,29.95968717886801,3
SG01,SG01_HR,UTownTClidemia hirta 7,NA,Clidemia hirta,NA,Th,0.178,3
SG01,SG01_HR,UTownTClidemia hirta 8,NA,Clidemia hirta,NA,Area_mm2,4924.573203866555,3
SG01,SG01_HR,UTownTClidemia hirta 8,NA,Clidemia hirta,NA,LDMC,0.31877907846042836,3
SG01,SG01_HR,UTownTClidemia hirta 8,NA,Clidemia hirta,NA,SLA,26.811441229682234,3
SG01,SG01_HR,UTownTClidemia hirta 8,NA,Clidemia hirta,NA,Th,0.24366666666666667,3
SG01,SG01_HR,UTownTClidemia hirta 9,NA,Clidemia hirta,NA,Area_mm2,3421.250040031926,3
SG01,SG01_HR,UTownTClidemia hirta 9,NA,Clidemia hirta,NA,LDMC,0.3334592512796679,3
SG01,SG01_HR,UTownTClidemia hirta 9,NA,Clidemia hirta,NA,SLA,23.664742671237907,3
SG01,SG01_HR,UTownTClidemia hirta 9,NA,Clidemia hirta,NA,Th,0.25966666666666666,3
SG01,SG01_HR,UTownTCratoxylum cochinchinense 10,NA,Craxtoxylum cochinchinense,NA,LDMC,0.3821143534947283,3
SG01,SG01_HR,UTownTCratoxylum cochinchinense 10,NA,Craxtoxylum cochinchinense,NA,Th,0.18466666666666667,3
SG01,SG01_HR,UTownTCratoxylum cochinchinense 11,NA,Craxtoxylum cochinchinense,NA,LDMC,0.4469383944065576,3
SG01,SG01_HR,UTownTCratoxylum cochinchinense 11,NA,Craxtoxylum cochinchinense,NA,Th,0.17300000000000001,3
SG01,SG01_HR,UTownTCratoxylum cochinchinense 9,NA,Craxtoxylum cochinchinense,NA,LDMC,0.4198280288101378,3
SG01,SG01_HR,UTownTCratoxylum cochinchinense 9,NA,Craxtoxylum cochinchinense,NA,Th,0.17966666666666667,3
SG01,SG01_HR,UTownTCymbopogon citratus 2,NA,Cymbopogon citratus,NA,LDMC,0.1770002572678158,1
SG01,SG01_HR,UTownTDillenia suffructicosa 10,NA,Dillenia suffruticosa,NA,LDMC,0.23463926574878602,3
SG01,SG01_HR,UTownTDillenia suffructicosa 10,NA,Dillenia suffruticosa,NA,Th,0.3273333333333333,3
SG01,SG01_HR,UTownTDillenia suffructicosa 11,NA,Dillenia suffruticosa,NA,LDMC,0.25496470949079975,3
SG01,SG01_HR,UTownTDillenia suffructicosa 11,NA,Dillenia suffruticosa,NA,Th,0.32333333333333336,3
SG01,SG01_HR,UTownTDillenia suffructicosa 9,NA,Dillenia suffruticosa,NA,LDMC,0.2249463236700596,3
SG01,SG01_HR,UTownTDillenia suffructicosa 9,NA,Dillenia suffruticosa,NA,Th,0.33566666666666667,3
SG01,SG01_HR,UTownTDillenia suffruticosa 7,NA,Dillenia suffruticosa,NA,Area_mm2,57756.43906332774,3
SG01,SG01_HR,UTownTDillenia suffruticosa 7,NA,Dillenia suffruticosa,NA,LDMC,0.2726791844962452,3
SG01,SG01_HR,UTownTDillenia suffruticosa 7,NA,Dillenia suffruticosa,NA,PL,18.936772479793085,3
SG01,SG01_HR,UTownTDillenia suffruticosa 7,NA,Dillenia suffruticosa,NA,SLA,10.91560871695485,3
SG01,SG01_HR,UTownTDillenia suffruticosa 7,NA,Dillenia suffruticosa,NA,Th,0.30166666666666664,3
SG01,SG01_HR,UTownTDillenia suffruticosa 8,NA,Dillenia suffruticosa,NA,Area_mm2,62748.147139148634,3
SG01,SG01_HR,UTownTDillenia suffruticosa 8,NA,Dillenia suffruticosa,NA,LDMC,0.272176893119583,3
SG01,SG01_HR,UTownTDillenia suffruticosa 8,NA,Dillenia suffruticosa,NA,PL,16.98053032799329,3
